1686622432.303554,s4-eth2,869.13,0.00,869.13,0,870,9.99,0.00,9.99,0,10,0.00,0.00,0,0
1686622432.303729,total,869.13,0.00,869.13,0,870,9.99,0.00,9.99,0,10,0.00,0.00,0,0
1686622433.304145,s4-eth2,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622433.304193,total,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622434.304772,s4-eth2,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622434.304848,total,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622435.307602,s4-eth2,607.78,114.77,722.55,115,609,6.99,1.00,7.98,1,7,0.00,0.00,0,0
1686622435.307698,total,607.78,114.77,722.55,115,609,6.99,1.00,7.98,1,7,0.00,0.00,0,0
1686622436.308264,s4-eth2,609.00,0.00,609.00,0,609,7.00,0.00,7.00,0,7,0.00,0.00,0,0
1686622436.308349,total,609.00,0.00,609.00,0,609,7.00,0.00,7.00,0,7,0.00,0.00,0,0
1686622437.308545,s4-eth2,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622437.308629,total,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622438.309037,s4-eth2,783.00,115.00,898.00,115,783,9.00,1.00,10.00,1,9,0.00,0.00,0,0
1686622438.309158,total,783.00,115.00,898.00,115,783,9.00,1.00,10.00,1,9,0.00,0.00,0,0
1686622439.309372,s4-eth2,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622439.309415,total,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622440.309633,s4-eth2,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622440.309683,total,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622441.309901,s4-eth2,609.00,0.00,609.00,0,609,7.00,0.00,7.00,0,7,0.00,0.00,0,0
1686622441.309984,total,609.00,0.00,609.00,0,609,7.00,0.00,7.00,0,7,0.00,0.00,0,0
1686622442.310477,s4-eth2,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622442.310528,total,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622443.311300,s4-eth2,1044.00,0.00,1044.00,0,1044,12.00,0.00,12.00,0,12,0.00,0.00,0,0
1686622443.311379,total,1044.00,0.00,1044.00,0,1044,12.00,0.00,12.00,0,12,0.00,0.00,0,0
1686622444.311757,s4-eth2,696.00,115.00,811.00,115,696,8.00,1.00,9.00,1,8,0.00,0.00,0,0
1686622444.311842,total,696.00,115.00,811.00,115,696,8.00,1.00,9.00,1,8,0.00,0.00,0,0
1686622445.312776,s4-eth2,1216.78,0.00,1216.78,0,1218,13.99,0.00,13.99,0,14,0.00,0.00,0,0
1686622445.312870,total,1216.78,0.00,1216.78,0,1218,13.99,0.00,13.99,0,14,0.00,0.00,0,0
1686622446.313137,s4-eth2,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622446.313178,total,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622447.314210,s4-eth2,956.04,114.89,1070.93,115,957,10.99,1.00,11.99,1,11,0.00,0.00,0,0
1686622447.314252,total,956.04,114.89,1070.93,115,957,10.99,1.00,11.99,1,11,0.00,0.00,0,0
1686622448.314750,s4-eth2,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622448.314925,total,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622449.315211,s4-eth2,957.00,0.00,957.00,0,957,11.00,0.00,11.00,0,11,0.00,0.00,0,0
1686622449.315258,total,957.00,0.00,957.00,0,957,11.00,0.00,11.00,0,11,0.00,0.00,0,0
1686622450.315522,s4-eth2,348.00,115.00,463.00,115,348,4.00,1.00,5.00,1,4,0.00,0.00,0,0
1686622450.315564,total,348.00,115.00,463.00,115,348,4.00,1.00,5.00,1,4,0.00,0.00,0,0
1686622451.318396,s4-eth2,1041.92,0.00,1041.92,0,1044,11.98,0.00,11.98,0,12,0.00,0.00,0,0
1686622451.318440,total,1041.92,0.00,1041.92,0,1044,11.98,0.00,11.98,0,12,0.00,0.00,0,0
1686622452.318733,s4-eth2,522.00,0.00,522.00,0,522,6.00,0.00,6.00,0,6,0.00,0.00,0,0
1686622452.318809,total,522.00,0.00,522.00,0,522,6.00,0.00,6.00,0,6,0.00,0.00,0,0
1686622453.319173,s4-eth2,957.00,0.00,957.00,0,957,11.00,0.00,11.00,0,11,0.00,0.00,0,0
1686622453.319309,total,957.00,0.00,957.00,0,957,11.00,0.00,11.00,0,11,0.00,0.00,0,0
1686622454.319914,s4-eth2,957.00,0.00,957.00,0,957,11.00,0.00,11.00,0,11,0.00,0.00,0,0
1686622454.319963,total,957.00,0.00,957.00,0,957,11.00,0.00,11.00,0,11,0.00,0.00,0,0
1686622455.320637,s4-eth2,870.00,115.00,985.00,115,870,10.00,1.00,11.00,1,10,0.00,0.00,0,0
1686622455.320737,total,870.00,115.00,985.00,115,870,10.00,1.00,11.00,1,10,0.00,0.00,0,0
1686622456.321157,s4-eth2,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622456.321242,total,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622457.321944,s4-eth2,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622457.322108,total,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622458.322631,s4-eth2,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622458.322735,total,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622459.323153,s4-eth2,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622459.323219,total,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622460.323601,s4-eth2,522.00,115.00,637.00,115,522,6.00,1.00,7.00,1,6,0.00,0.00,0,0
1686622460.323697,total,522.00,115.00,637.00,115,522,6.00,1.00,7.00,1,6,0.00,0.00,0,0
1686622461.323989,s4-eth2,870.00,115.00,985.00,115,870,10.00,1.00,11.00,1,10,0.00,0.00,0,0
1686622461.324098,total,870.00,115.00,985.00,115,870,10.00,1.00,11.00,1,10,0.00,0.00,0,0
1686622462.324382,s4-eth2,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622462.324504,total,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622463.324694,s4-eth2,522.00,0.00,522.00,0,522,6.00,0.00,6.00,0,6,0.00,0.00,0,0
1686622463.324792,total,522.00,0.00,522.00,0,522,6.00,0.00,6.00,0,6,0.00,0.00,0,0
1686622464.325197,s4-eth2,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622464.325269,total,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622465.325623,s4-eth2,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622465.325683,total,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622466.326042,s4-eth2,522.00,0.00,522.00,0,522,6.00,0.00,6.00,0,6,0.00,0.00,0,0
1686622466.326143,total,522.00,0.00,522.00,0,522,6.00,0.00,6.00,0,6,0.00,0.00,0,0
1686622467.326522,s4-eth2,783.00,115.00,898.00,115,783,9.00,1.00,10.00,1,9,0.00,0.00,0,0
1686622467.326575,total,783.00,115.00,898.00,115,783,9.00,1.00,10.00,1,9,0.00,0.00,0,0
1686622468.326991,s4-eth2,609.00,0.00,609.00,0,609,7.00,0.00,7.00,0,7,0.00,0.00,0,0
1686622468.327204,total,609.00,0.00,609.00,0,609,7.00,0.00,7.00,0,7,0.00,0.00,0,0
1686622469.327547,s4-eth2,609.00,0.00,609.00,0,609,7.00,0.00,7.00,0,7,0.00,0.00,0,0
1686622469.327632,total,609.00,0.00,609.00,0,609,7.00,0.00,7.00,0,7,0.00,0.00,0,0
1686622470.327973,s4-eth2,609.00,0.00,609.00,0,609,7.00,0.00,7.00,0,7,0.00,0.00,0,0
1686622470.328035,total,609.00,0.00,609.00,0,609,7.00,0.00,7.00,0,7,0.00,0.00,0,0
1686622471.332337,s4-eth2,779.88,0.00,779.88,0,783,8.96,0.00,8.96,0,9,0.00,0.00,0,0
1686622471.332377,total,779.88,0.00,779.88,0,783,8.96,0.00,8.96,0,9,0.00,0.00,0,0
1686622472.332595,s4-eth2,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622472.332634,total,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622473.332887,s4-eth2,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622473.333008,total,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622474.341494,s4-eth2,863.10,0.00,863.10,0,870,9.92,0.00,9.92,0,10,0.00,0.00,0,0
1686622474.341538,total,863.10,0.00,863.10,0,870,9.92,0.00,9.92,0,10,0.00,0.00,0,0
1686622475.345760,s4-eth2,606.57,0.00,606.57,0,609,6.97,0.00,6.97,0,7,0.00,0.00,0,0
1686622475.345804,total,606.57,0.00,606.57,0,609,6.97,0.00,6.97,0,7,0.00,0.00,0,0
1686622476.346566,s4-eth2,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622476.346664,total,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622477.346856,s4-eth2,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622477.346900,total,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622478.357100,s4-eth2,689.11,0.00,689.11,0,696,7.92,0.00,7.92,0,8,0.00,0.00,0,0
1686622478.357182,total,689.11,0.00,689.11,0,696,7.92,0.00,7.92,0,8,0.00,0.00,0,0
1686622479.357423,s4-eth2,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622479.357471,total,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622480.363427,s4-eth2,605.37,0.00,605.37,0,609,6.96,0.00,6.96,0,7,0.00,0.00,0,0
1686622480.363479,total,605.37,0.00,605.37,0,609,6.96,0.00,6.96,0,7,0.00,0.00,0,0
1686622481.363825,s4-eth2,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622481.364015,total,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622482.364240,s4-eth2,609.00,115.00,724.00,115,609,7.00,1.00,8.00,1,7,0.00,0.00,0,0
1686622482.364320,total,609.00,115.00,724.00,115,609,7.00,1.00,8.00,1,7,0.00,0.00,0,0
1686622483.364683,s4-eth2,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622483.364723,total,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622484.365105,s4-eth2,348.00,0.00,348.00,0,348,4.00,0.00,4.00,0,4,0.00,0.00,0,0
1686622484.365162,total,348.00,0.00,348.00,0,348,4.00,0.00,4.00,0,4,0.00,0.00,0,0
1686622485.365560,s4-eth2,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622485.365601,total,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622486.366480,s4-eth2,783.00,115.00,898.00,115,783,9.00,1.00,10.00,1,9,0.00,0.00,0,0
1686622486.366522,total,783.00,115.00,898.00,115,783,9.00,1.00,10.00,1,9,0.00,0.00,0,0
1686622487.367531,s4-eth2,782.22,114.89,897.10,115,783,8.99,1.00,9.99,1,9,0.00,0.00,0,0
1686622487.367660,total,782.22,114.89,897.10,115,783,8.99,1.00,9.99,1,9,0.00,0.00,0,0
1686622488.368235,s4-eth2,783.00,115.00,898.00,115,783,9.00,1.00,10.00,1,9,0.00,0.00,0,0
1686622488.368273,total,783.00,115.00,898.00,115,783,9.00,1.00,10.00,1,9,0.00,0.00,0,0
1686622489.368503,s4-eth2,609.00,0.00,609.00,0,609,7.00,0.00,7.00,0,7,0.00,0.00,0,0
1686622489.368773,total,609.00,0.00,609.00,0,609,7.00,0.00,7.00,0,7,0.00,0.00,0,0
1686622490.375652,s4-eth2,431.98,114.20,546.18,115,435,4.97,0.99,5.96,1,5,0.00,0.00,0,0
1686622490.375759,total,432.41,114.31,546.72,115,435,4.97,0.99,5.96,1,5,0.00,0.00,0,0
1686622491.376321,s4-eth2,1131.00,0.00,1131.00,0,1131,13.00,0.00,13.00,0,13,0.00,0.00,0,0
1686622491.376404,total,1131.00,0.00,1131.00,0,1131,13.00,0.00,13.00,0,13,0.00,0.00,0,0
1686622492.383546,s4-eth2,1036.74,114.20,1150.94,115,1044,11.92,0.99,12.91,1,12,0.00,0.00,0,0
1686622492.383607,total,1036.74,114.20,1150.94,115,1044,11.92,0.99,12.91,1,12,0.00,0.00,0,0
1686622493.393439,s4-eth2,1207.14,113.97,1321.11,115,1218,13.88,0.99,14.87,1,14,0.00,0.00,0,0
1686622493.393482,total,1207.14,113.97,1321.11,115,1218,13.88,0.99,14.87,1,14,0.00,0.00,0,0
1686622494.397391,s4-eth2,693.92,0.00,693.92,0,696,7.98,0.00,7.98,0,8,0.00,0.00,0,0
1686622494.397469,total,693.92,0.00,693.92,0,696,7.98,0.00,7.98,0,8,0.00,0.00,0,0
1686622495.406133,s4-eth2,776.79,0.00,776.79,0,783,8.93,0.00,8.93,0,9,0.00,0.00,0,0
1686622495.406179,total,776.79,0.00,776.79,0,783,8.93,0.00,8.93,0,9,0.00,0.00,0,0
1686622496.406556,s4-eth2,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622496.406595,total,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622497.410092,s4-eth2,693.92,0.00,693.92,0,696,7.98,0.00,7.98,0,8,0.00,0.00,0,0
1686622497.410132,total,693.92,0.00,693.92,0,696,7.98,0.00,7.98,0,8,0.00,0.00,0,0
1686622498.410492,s4-eth2,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622498.410674,total,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622499.411413,s4-eth2,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622499.411520,total,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622500.412507,s4-eth2,782.22,0.00,782.22,0,783,8.99,0.00,8.99,0,9,0.00,0.00,0,0
1686622500.412600,total,782.22,0.00,782.22,0,783,8.99,0.00,8.99,0,9,0.00,0.00,0,0
1686622501.412951,s4-eth2,522.00,0.00,522.00,0,522,6.00,0.00,6.00,0,6,0.00,0.00,0,0
1686622501.413030,total,522.00,0.00,522.00,0,522,6.00,0.00,6.00,0,6,0.00,0.00,0,0
1686622502.413361,s4-eth2,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622502.413622,total,696.00,0.00,696.00,0,696,8.00,0.00,8.00,0,8,0.00,0.00,0,0
1686622503.414041,s4-eth2,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622503.414081,total,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622504.414349,s4-eth2,1044.00,0.00,1044.00,0,1044,12.00,0.00,12.00,0,12,0.00,0.00,0,0
1686622504.414393,total,1044.00,0.00,1044.00,0,1044,12.00,0.00,12.00,0,12,0.00,0.00,0,0
1686622505.416619,s4-eth2,520.96,114.77,635.73,115,522,5.99,1.00,6.99,1,6,0.00,0.00,0,0
1686622505.416709,total,520.96,114.77,635.73,115,522,5.99,1.00,6.99,1,6,0.00,0.00,0,0
1686622506.418521,s4-eth2,782.22,0.00,782.22,0,783,8.99,0.00,8.99,0,9,0.00,0.00,0,0
1686622506.418578,total,782.22,0.00,782.22,0,783,8.99,0.00,8.99,0,9,0.00,0.00,0,0
1686622507.419280,s4-eth2,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622507.419519,total,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622508.419660,s4-eth2,348.00,0.00,348.00,0,348,4.00,0.00,4.00,0,4,0.00,0.00,0,0
1686622508.419737,total,348.00,0.00,348.00,0,348,4.00,0.00,4.00,0,4,0.00,0.00,0,0
1686622509.421926,s4-eth2,781.44,114.77,896.21,115,783,8.98,1.00,9.98,1,9,0.00,0.00,0,0
1686622509.422135,total,781.44,114.77,896.21,115,783,8.98,1.00,9.98,1,9,0.00,0.00,0,0
1686622510.422552,s4-eth2,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622510.422622,total,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622511.422876,s4-eth2,870.00,115.00,985.00,115,870,10.00,1.00,11.00,1,10,0.00,0.00,0,0
1686622511.423145,total,870.00,115.00,985.00,115,870,10.00,1.00,11.00,1,10,0.00,0.00,0,0
1686622512.423458,s4-eth2,1131.00,0.00,1131.00,0,1131,13.00,0.00,13.00,0,13,0.00,0.00,0,0
1686622512.423636,total,1131.00,0.00,1131.00,0,1131,13.00,0.00,13.00,0,13,0.00,0.00,0,0
1686622513.424355,s4-eth2,696.00,115.00,811.00,115,696,8.00,1.00,9.00,1,8,0.00,0.00,0,0
1686622513.424397,total,696.00,115.00,811.00,115,696,8.00,1.00,9.00,1,8,0.00,0.00,0,0
1686622514.424672,s4-eth2,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622514.424863,total,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
1686622515.433684,s4-eth2,1293.36,113.97,1407.33,115,1305,14.87,0.99,15.86,1,15,0.00,0.00,0,0
1686622515.433723,total,1294.64,114.09,1408.73,115,1305,14.88,0.99,15.87,1,15,0.00,0.00,0,0
1686622516.434150,s4-eth2,1131.00,0.00,1131.00,0,1131,13.00,0.00,13.00,0,13,0.00,0.00,0,0
1686622516.434188,total,1131.00,0.00,1131.00,0,1131,13.00,0.00,13.00,0,13,0.00,0.00,0,0
1686622517.443979,s4-eth2,1465.81,0.00,1465.81,0,1479,16.85,0.00,16.85,0,17,0.00,0.00,0,0
1686622517.444109,total,1465.81,0.00,1465.81,0,1479,16.85,0.00,16.85,0,17,0.00,0.00,0,0
1686622518.445448,s4-eth2,782.22,0.00,782.22,0,783,8.99,0.00,8.99,0,9,0.00,0.00,0,0
1686622518.445490,total,782.22,0.00,782.22,0,783,8.99,0.00,8.99,0,9,0.00,0.00,0,0
1686622519.446510,s4-eth2,956.04,0.00,956.04,0,957,10.99,0.00,10.99,0,11,0.00,0.00,0,0
1686622519.446698,total,956.04,0.00,956.04,0,957,10.99,0.00,10.99,0,11,0.00,0.00,0,0
1686622520.448683,s4-eth2,607.78,0.00,607.78,0,609,6.99,0.00,6.99,0,7,0.00,0.00,0,0
1686622520.448772,total,607.78,0.00,607.78,0,609,6.99,0.00,6.99,0,7,0.00,0.00,0,0
1686622521.448913,s4-eth2,609.00,0.00,609.00,0,609,7.00,0.00,7.00,0,7,0.00,0.00,0,0
1686622521.449008,total,609.00,0.00,609.00,0,609,7.00,0.00,7.00,0,7,0.00,0.00,0,0
1686622522.449293,s4-eth2,435.00,115.00,550.00,115,435,5.00,1.00,6.00,1,5,0.00,0.00,0,0
1686622522.449385,total,435.00,115.00,550.00,115,435,5.00,1.00,6.00,1,5,0.00,0.00,0,0
1686622523.453711,s4-eth2,693.23,114.54,807.77,115,696,7.97,1.00,8.96,1,8,0.00,0.00,0,0
1686622523.476973,total,677.70,111.98,789.68,115,696,7.79,0.97,8.76,1,8,0.00,0.00,0,0
1686622524.477309,s4-eth2,765.40,0.00,765.40,0,783,8.80,0.00,8.80,0,9,0.00,0.00,0,0
1686622524.477415,total,783.00,0.00,783.00,0,783,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1686622525.477681,s4-eth2,870.00,0.00,870.00,0,870,10.00,0.00,10.00,0,10,0.00,0.00,0,0
