1687982316.347165;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982316.347228;total;1313.37;0.00;1313.37;0;658;27.94;0.00;27.94;0;14;0.00;0.00;0;0
1687982316.847785;h1-eth0;1410.00;150.00;1560.00;75;705;30.00;2.00;32.00;1;15;0.00;0.00;0;0
1687982316.847812;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982316.847815;total;1410.00;150.00;1560.00;75;705;30.00;2.00;32.00;1;15;0.00;0.00;0;0
1687982317.348097;h1-eth0;1501.00;0.00;1501.00;0;752;31.94;0.00;31.94;0;16;0.00;0.00;0;0
1687982317.348125;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982317.348129;total;1501.00;0.00;1501.00;0;752;31.94;0.00;31.94;0;16;0.00;0.00;0;0
1687982317.848469;h1-eth0;1410.00;150.00;1560.00;75;705;30.00;2.00;32.00;1;15;0.00;0.00;0;0
1687982317.848488;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982317.848493;total;1410.00;150.00;1560.00;75;705;30.00;2.00;32.00;1;15;0.00;0.00;0;0
1687982318.349485;h1-eth0;1404.38;0.00;1404.38;0;705;29.88;0.00;29.88;0;15;0.00;0.00;0;0
1687982318.349512;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982318.349515;total;1404.38;0.00;1404.38;0;705;29.88;0.00;29.88;0;15;0.00;0.00;0;0
1687982318.850680;h1-eth0;1407.19;149.70;1556.89;75;705;29.94;2.00;31.94;1;15;0.00;0.00;0;0
1687982318.850716;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982318.850788;total;1407.19;149.70;1556.89;75;705;29.94;2.00;31.94;1;15;0.00;0.00;0;0
1687982319.351370;h1-eth0;1407.19;0.00;1407.19;0;705;29.94;0.00;29.94;0;15;0.00;0.00;0;0
1687982319.351392;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982319.351396;total;1407.19;0.00;1407.19;0;705;29.94;0.00;29.94;0;15;0.00;0.00;0;0
1687982319.852156;h1-eth0;1504.00;150.00;1654.00;75;752;32.00;2.00;34.00;1;16;0.00;0.00;0;0
1687982319.852186;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982319.852189;total;1504.00;150.00;1654.00;75;752;32.00;2.00;34.00;1;16;0.00;0.00;0;0
1687982320.353009;h1-eth0;1407.19;0.00;1407.19;0;705;29.94;0.00;29.94;0;15;0.00;0.00;0;0
1687982320.353095;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982320.353102;total;1407.19;0.00;1407.19;0;705;29.94;0.00;29.94;0;15;0.00;0.00;0;0
1687982320.853969;h1-eth0;1410.00;150.00;1560.00;75;705;30.00;2.00;32.00;1;15;0.00;0.00;0;0
1687982320.853997;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982320.854001;total;1410.00;150.00;1560.00;75;705;30.00;2.00;32.00;1;15;0.00;0.00;0;0
1687982321.354951;h1-eth0;1501.00;0.00;1501.00;0;752;31.94;0.00;31.94;0;16;0.00;0.00;0;0
1687982321.354964;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982321.354968;total;1501.00;0.00;1501.00;0;752;31.94;0.00;31.94;0;16;0.00;0.00;0;0
1687982321.856257;h1-eth0;1407.19;149.70;1556.89;75;705;29.94;2.00;31.94;1;15;0.00;0.00;0;0
1687982321.856274;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982321.856278;total;1407.19;149.70;1556.89;75;705;29.94;2.00;31.94;1;15;0.00;0.00;0;0
1687982322.356589;h1-eth0;1407.19;0.00;1407.19;0;705;29.94;0.00;29.94;0;15;0.00;0.00;0;0
1687982322.356604;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982322.356608;total;1407.19;0.00;1407.19;0;705;29.94;0.00;29.94;0;15;0.00;0.00;0;0
1687982322.857029;h1-eth0;1504.00;150.00;1654.00;75;752;32.00;2.00;34.00;1;16;0.00;0.00;0;0
1687982322.857054;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982322.857059;total;1504.00;150.00;1654.00;75;752;32.00;2.00;34.00;1;16;0.00;0.00;0;0
1687982323.357244;h1-eth0;1313.37;0.00;1313.37;0;658;27.94;0.00;27.94;0;14;0.00;0.00;0;0
1687982323.357275;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982323.357279;total;1313.37;0.00;1313.37;0;658;27.94;0.00;27.94;0;14;0.00;0.00;0;0
1687982323.858151;h1-eth0;1504.00;150.00;1654.00;75;752;32.00;2.00;34.00;1;16;0.00;0.00;0;0
1687982323.858184;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982323.858189;total;1504.00;150.00;1654.00;75;752;32.00;2.00;34.00;1;16;0.00;0.00;0;0
1687982324.358444;h1-eth0;1501.00;0.00;1501.00;0;752;31.94;0.00;31.94;0;16;0.00;0.00;0;0
1687982324.358495;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982324.358503;total;1501.00;0.00;1501.00;0;752;31.94;0.00;31.94;0;16;0.00;0.00;0;0
1687982324.860071;h1-eth0;1313.37;149.70;1463.07;75;658;27.94;2.00;29.94;1;14;0.00;0.00;0;0
1687982324.860110;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982324.860117;total;1313.37;149.70;1463.07;75;658;27.94;2.00;29.94;1;14;0.00;0.00;0;0
1687982325.360830;h1-eth0;1407.19;0.00;1407.19;0;705;29.94;0.00;29.94;0;15;0.00;0.00;0;0
1687982325.360866;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982325.360870;total;1407.19;0.00;1407.19;0;705;29.94;0.00;29.94;0;15;0.00;0.00;0;0
1687982325.863030;h1-eth0;1404.38;149.40;1553.78;75;705;29.88;1.99;31.87;1;15;0.00;0.00;0;0
1687982325.863059;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982325.863064;total;1404.38;149.40;1553.78;75;705;29.88;1.99;31.87;1;15;0.00;0.00;0;0
1687982326.363969;h1-eth0;1407.19;0.00;1407.19;0;705;29.94;0.00;29.94;0;15;0.00;0.00;0;0
1687982326.364000;lo;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1687982326.364005;total;1407.19;0.00;1407.19;0;705;29.94;0.00;29.94;0;15;0.00;0.00;0;0
